,User_ID,Age,Gender,Occupation,Device_Type,Daily_Phone_Hours,Social_Media_Hours,Work_Productivity_Score,Sleep_Hours,Stress_Level,App_Usage_Count,Caffeine_Intake_Cups,Weekend_Screen_Time_Hours
41590,U41591,55,Other,Freelancer,Android,10.2,1.5,8,4.2,0,5,3,12.1
41591,U41592,32,Male,Freelancer,iOS,6.3,7.3,3,4.4,0,30,0,8.7
41592,U41593,39,Female,Student,iOS,2.5,5.6,3,5.0,0,34,4,3.4
41593,U41594,19,Male,Professional,Android,8.9,5.7,8,4.8,0,27,4,10.3
41594,U41595,28,Female,Professional,iOS,5.7,2.2,10,8.3,1,37,0,8.6
41595,U41596,46,Male,Business Owner,iOS,1.2,2.1,3,8.9,0,23,3,10.0
41596,U41597,45,Male,Business Owner,Android,10.7,4.4,1,8.2,0,58,1,2.1
41597,U41598,46,Female,Business Owner,Android,1.7,7.7,8,4.9,0,28,6,10.2
41598,U41599,34,Male,Freelancer,iOS,7.7,3.7,9,5.9,1,33,5,2.5
41599,U41600,57,Female,Professional,Android,5.5,3.3,9,7.5,1,35,2,5.2
41600,U41601,19,Other,Freelancer,iOS,3.9,1.2,1,4.6,0,51,5,6.5
41601,U41602,42,Male,Freelancer,Android,9.9,4.0,10,6.1,0,45,6,11.9
41602,U41603,37,Other,Professional,iOS,8.8,1.7,5,6.0,1,43,2,7.2
41603,U41604,25,Male,Business Owner,Android,5.9,3.2,3,8.2,0,17,5,7.8
41604,U41605,27,Female,Professional,iOS,5.9,5.6,10,6.3,0,9,4,2.7
41605,U41606,27,Male,Student,iOS,5.8,7.9,3,4.8,0,59,5,3.6
41606,U41607,49,Other,Freelancer,Android,7.5,2.5,8,5.5,1,60,6,6.6
41607,U41608,27,Female,Freelancer,iOS,10.5,4.4,1,6.2,1,32,5,13.3
41608,U41609,48,Male,Professional,iOS,10.7,2.9,7,5.6,0,51,3,5.6
41609,U41610,43,Female,Freelancer,iOS,3.9,1.6,5,6.5,0,41,3,13.9
41610,U41611,41,Male,Professional,iOS,11.4,3.7,6,8.0,1,47,2,11.1
41611,U41612,30,Female,Student,iOS,7.0,5.0,8,8.8,0,53,3,13.1
41612,U41613,22,Other,Freelancer,iOS,4.9,3.3,3,4.1,0,18,3,4.8
41613,U41614,36,Male,Student,Android,1.7,2.2,4,8.3,0,36,5,7.3
41614,U41615,41,Male,Business Owner,Android,11.3,7.7,3,4.6,0,13,4,3.7
41615,U41616,25,Other,Student,Android,6.7,3.8,7,8.1,0,31,4,10.6
41616,U41617,58,Male,Student,Android,7.3,1.3,3,8.3,0,11,2,10.3
41617,U41618,30,Female,Business Owner,iOS,4.0,3.1,2,7.4,1,11,6,11.7
41618,U41619,35,Other,Student,Android,5.6,2.2,1,7.4,1,47,6,13.3
41619,U41620,24,Male,Professional,Android,4.9,4.5,7,5.7,1,60,2,5.6
41620,U41621,49,Female,Professional,Android,3.1,4.1,7,9.0,1,40,0,5.1
41621,U41622,58,Other,Professional,Android,6.8,3.2,6,5.0,1,32,4,2.0
41622,U41623,21,Male,Professional,Android,9.0,5.2,8,6.3,0,8,6,7.4
41623,U41624,21,Male,Student,Android,5.5,1.5,3,7.5,0,30,1,4.9
41624,U41625,39,Female,Freelancer,Android,6.7,4.5,9,7.5,0,44,1,7.6
41625,U41626,36,Male,Professional,Android,9.6,3.7,9,6.7,1,54,4,13.8
41626,U41627,41,Female,Business Owner,Android,8.9,0.9,1,6.6,1,20,1,5.5
41627,U41628,39,Other,Student,iOS,9.8,1.6,8,6.8,1,45,3,7.4
41628,U41629,53,Female,Professional,Android,9.3,8.0,5,8.6,0,6,1,6.5
41629,U41630,33,Male,Student,iOS,9.1,2.8,10,7.1,0,30,2,12.3
41630,U41631,36,Male,Business Owner,iOS,3.7,2.5,8,5.8,1,20,1,13.6
41631,U41632,40,Female,Freelancer,iOS,2.3,7.4,10,6.8,1,37,1,10.1
41632,U41633,40,Female,Professional,Android,8.7,4.1,10,4.8,0,52,1,12.8
41633,U41634,57,Other,Business Owner,Android,1.3,3.9,2,6.4,0,43,1,12.8
41634,U41635,39,Other,Professional,Android,11.7,7.4,2,8.4,1,31,2,13.8
41635,U41636,41,Male,Professional,Android,10.1,4.2,2,5.5,1,15,6,11.0
41636,U41637,45,Female,Student,Android,9.1,3.9,6,5.6,1,8,0,10.5
41637,U41638,29,Female,Business Owner,Android,3.4,7.1,9,8.1,1,30,5,12.0
41638,U41639,25,Male,Student,iOS,6.7,3.5,1,6.8,1,53,5,10.0
41639,U41640,45,Male,Business Owner,Android,4.9,2.4,4,8.8,0,16,6,8.1
41640,U41641,53,Male,Freelancer,Android,11.6,4.8,10,4.4,1,29,3,10.3
41641,U41642,60,Other,Professional,iOS,6.6,5.9,8,4.6,1,30,4,5.5
41642,U41643,31,Male,Professional,Android,8.0,5.5,6,4.0,0,9,5,7.2
41643,U41644,31,Other,Professional,Android,5.6,5.0,10,6.0,0,15,6,2.1
41644,U41645,41,Other,Business Owner,Android,2.5,3.5,3,4.6,0,48,0,3.6
41645,U41646,60,Female,Professional,Android,1.0,5.9,1,7.9,1,14,1,8.8
41646,U41647,48,Female,Professional,iOS,6.9,4.1,5,4.8,1,60,1,2.8
41647,U41648,44,Other,Freelancer,iOS,4.0,6.7,4,7.7,0,14,4,3.0
41648,U41649,44,Female,Student,Android,11.9,7.9,1,9.0,0,60,2,8.3
41649,U41650,50,Male,Professional,Android,3.4,4.4,7,5.9,0,31,2,8.3
41650,U41651,21,Female,Business Owner,Android,2.3,5.8,4,7.4,0,24,0,11.0
41651,U41652,53,Female,Professional,Android,11.6,5.2,7,7.2,1,50,1,4.3
41652,U41653,57,Female,Business Owner,iOS,6.2,0.7,6,5.4,1,40,6,8.3
41653,U41654,40,Male,Business Owner,Android,10.9,2.9,1,6.2,0,31,4,6.9
41654,U41655,18,Male,Student,Android,7.1,4.0,8,5.2,1,8,0,2.6
41655,U41656,37,Female,Professional,Android,3.6,4.6,7,6.9,0,33,0,7.2
41656,U41657,55,Female,Student,iOS,4.9,7.0,4,7.4,0,27,0,9.6
41657,U41658,23,Other,Professional,Android,9.6,4.5,4,7.7,0,8,1,6.4
41658,U41659,19,Other,Freelancer,iOS,2.5,1.4,9,8.6,1,48,5,4.9
41659,U41660,50,Female,Freelancer,Android,6.1,7.1,4,8.9,0,11,3,5.7
41660,U41661,44,Other,Professional,Android,1.5,1.7,3,5.6,1,6,1,9.7
41661,U41662,21,Other,Student,Android,11.8,2.2,3,7.0,1,36,2,7.3
41662,U41663,36,Female,Freelancer,iOS,6.8,3.3,3,8.0,1,38,4,5.7
41663,U41664,30,Male,Business Owner,iOS,8.2,7.3,1,7.7,0,51,0,4.2
41664,U41665,23,Male,Professional,iOS,3.8,6.2,4,8.7,1,60,1,9.7
41665,U41666,48,Female,Business Owner,Android,3.7,7.1,1,8.5,1,5,0,6.2
41666,U41667,23,Male,Freelancer,Android,7.2,7.4,8,8.0,1,8,1,11.0
41667,U41668,41,Male,Business Owner,Android,2.3,1.6,9,5.1,1,47,5,6.1
41668,U41669,39,Female,Business Owner,iOS,5.5,1.4,1,5.1,0,39,5,5.0
41669,U41670,48,Other,Student,Android,7.7,3.3,8,6.3,0,11,1,12.5
41670,U41671,53,Other,Freelancer,iOS,3.9,3.0,2,8.1,1,30,3,8.3
41671,U41672,38,Male,Student,Android,6.7,1.5,9,4.2,1,37,1,4.8
41672,U41673,28,Male,Professional,iOS,3.4,6.4,4,8.8,1,21,0,7.6
41673,U41674,23,Male,Business Owner,Android,6.6,5.0,5,6.5,1,9,4,5.8
41674,U41675,58,Other,Professional,Android,3.2,3.3,3,8.6,0,31,1,9.8
41675,U41676,55,Female,Professional,Android,10.3,6.4,3,8.7,0,59,3,4.5
41676,U41677,47,Female,Professional,iOS,9.9,5.4,8,5.3,0,55,2,13.7
41677,U41678,55,Female,Professional,Android,11.7,6.8,8,5.4,1,53,6,8.9
41678,U41679,32,Female,Freelancer,Android,10.8,4.7,1,7.5,0,56,4,12.0
41679,U41680,32,Female,Professional,Android,5.6,1.5,3,7.1,1,30,4,4.4
41680,U41681,43,Male,Student,Android,11.5,7.7,4,4.8,0,31,5,9.9
41681,U41682,53,Female,Freelancer,Android,10.3,2.8,2,4.2,0,59,5,4.7
41682,U41683,42,Female,Freelancer,Android,7.7,3.0,8,9.0,1,41,5,12.8
41683,U41684,20,Male,Student,iOS,2.0,1.5,9,4.3,1,54,1,9.0
41684,U41685,57,Male,Student,iOS,8.9,6.2,1,6.4,0,56,6,9.1
41685,U41686,33,Male,Freelancer,iOS,5.4,3.0,5,5.8,1,5,1,3.1
41686,U41687,22,Other,Freelancer,Android,2.7,4.0,5,4.3,0,51,3,9.7
41687,U41688,60,Male,Professional,iOS,8.4,4.2,8,7.4,0,50,5,11.8
41688,U41689,44,Male,Freelancer,iOS,8.6,0.8,8,4.9,1,41,5,3.1
41689,U41690,20,Female,Professional,iOS,7.8,2.5,4,4.9,1,53,6,3.5
41690,U41691,51,Other,Freelancer,iOS,8.8,3.4,3,8.5,1,11,6,8.9
41691,U41692,54,Other,Business Owner,iOS,10.0,4.6,4,8.9,1,40,6,7.0
41692,U41693,51,Female,Student,Android,8.2,7.9,6,6.3,0,14,1,9.5
41693,U41694,50,Female,Freelancer,Android,9.5,4.5,7,8.4,1,45,3,3.1
41694,U41695,52,Other,Business Owner,iOS,2.6,5.9,10,8.4,0,46,5,6.5
41695,U41696,40,Male,Freelancer,Android,8.5,5.0,9,8.9,0,57,4,4.0
41696,U41697,59,Male,Professional,Android,10.9,4.2,9,8.9,1,28,1,6.4
41697,U41698,19,Male,Business Owner,iOS,8.1,1.0,2,4.3,1,5,1,2.8
41698,U41699,23,Male,Professional,iOS,4.2,4.1,1,6.2,1,32,6,2.9
41699,U41700,20,Female,Business Owner,Android,9.9,4.1,3,8.2,1,34,4,12.8
41700,U41701,41,Male,Business Owner,Android,2.0,5.7,3,5.6,1,54,5,7.7
41701,U41702,41,Male,Professional,Android,7.1,0.9,1,6.8,0,48,2,7.7
41702,U41703,53,Other,Business Owner,Android,6.9,3.3,7,8.8,0,59,5,8.5
41703,U41704,30,Female,Freelancer,iOS,3.5,3.4,3,8.1,0,35,5,10.2
41704,U41705,56,Male,Student,Android,10.2,6.9,5,7.7,1,28,4,6.4
41705,U41706,23,Male,Business Owner,iOS,11.9,8.0,6,4.3,0,58,5,11.7
41706,U41707,23,Female,Business Owner,iOS,3.5,2.4,8,5.1,1,54,3,12.9
41707,U41708,24,Female,Freelancer,iOS,6.9,6.9,9,6.5,0,22,3,8.1
41708,U41709,41,Male,Professional,iOS,5.2,1.2,1,6.0,1,30,4,12.7
41709,U41710,31,Female,Business Owner,Android,9.5,1.8,2,9.0,0,36,5,5.3
41710,U41711,29,Male,Professional,Android,10.0,3.1,1,7.5,0,42,0,9.7
41711,U41712,20,Other,Professional,Android,9.1,4.1,1,8.3,0,44,3,11.3
41712,U41713,28,Female,Student,iOS,9.5,6.5,9,6.0,1,47,4,10.0
41713,U41714,43,Other,Professional,Android,4.6,6.7,5,5.3,1,10,1,8.9
41714,U41715,36,Female,Business Owner,iOS,4.4,3.9,6,4.5,1,35,0,11.5
41715,U41716,21,Male,Student,Android,2.4,5.1,1,6.1,0,7,1,12.7
41716,U41717,20,Male,Freelancer,Android,3.7,7.5,3,4.3,1,8,5,13.4
41717,U41718,57,Male,Freelancer,iOS,3.3,4.1,8,6.9,1,32,4,12.2
41718,U41719,30,Female,Freelancer,Android,11.3,4.2,3,4.9,1,50,6,13.1
41719,U41720,33,Female,Freelancer,Android,4.5,7.8,3,5.8,1,42,0,2.4
41720,U41721,31,Male,Freelancer,iOS,5.5,3.3,4,6.0,1,54,0,13.0
41721,U41722,54,Female,Student,iOS,10.8,4.2,9,4.9,1,50,0,11.3
41722,U41723,45,Female,Freelancer,iOS,2.0,4.8,6,4.6,1,35,1,2.9
41723,U41724,33,Male,Student,iOS,11.9,1.6,4,5.3,0,49,4,6.2
41724,U41725,49,Other,Student,iOS,4.5,3.8,10,6.9,1,23,4,3.8
41725,U41726,55,Other,Business Owner,Android,10.5,7.6,7,6.4,1,49,4,10.1
41726,U41727,20,Male,Business Owner,Android,6.6,6.6,9,7.6,1,31,2,10.9
41727,U41728,29,Male,Business Owner,iOS,6.3,2.5,8,7.7,0,7,6,12.8
41728,U41729,18,Other,Professional,Android,1.0,3.0,2,4.6,1,41,3,10.9
41729,U41730,60,Male,Student,iOS,6.0,4.1,9,7.3,0,25,6,4.3
41730,U41731,60,Male,Freelancer,Android,3.7,0.6,4,8.3,1,50,6,3.3
41731,U41732,33,Other,Student,iOS,8.9,1.7,2,6.1,0,45,6,2.1
41732,U41733,52,Female,Freelancer,Android,6.0,7.4,10,7.8,0,22,3,6.7
41733,U41734,53,Other,Freelancer,Android,3.1,7.7,7,7.7,0,10,4,11.5
41734,U41735,58,Other,Freelancer,Android,7.4,6.0,4,7.2,0,21,4,3.9
41735,U41736,46,Other,Professional,Android,7.3,4.7,1,7.9,0,18,6,12.2
41736,U41737,51,Other,Student,Android,7.7,2.8,7,8.7,0,60,5,4.1
41737,U41738,28,Female,Professional,Android,6.8,4.6,6,4.9,0,11,3,4.4
41738,U41739,59,Female,Professional,Android,2.7,5.2,1,6.2,0,14,4,5.5
41739,U41740,22,Male,Business Owner,iOS,5.2,2.0,10,5.1,1,41,0,6.7
41740,U41741,53,Male,Professional,Android,8.3,3.2,7,6.9,0,59,0,8.7
41741,U41742,52,Other,Student,iOS,7.5,4.0,8,4.5,1,24,1,10.1
41742,U41743,57,Male,Professional,Android,8.1,4.9,7,7.3,1,21,6,12.8
41743,U41744,31,Male,Freelancer,Android,7.7,5.3,1,5.9,0,26,4,8.9
41744,U41745,51,Female,Freelancer,iOS,2.8,6.0,10,6.1,1,55,3,5.2
41745,U41746,37,Other,Business Owner,iOS,10.5,2.1,1,5.3,1,57,0,7.2
41746,U41747,36,Female,Freelancer,iOS,6.6,6.0,8,6.2,0,26,0,2.6
41747,U41748,46,Female,Professional,Android,8.1,7.3,10,5.7,1,10,2,3.8
41748,U41749,51,Other,Student,Android,11.2,5.7,7,5.5,1,29,0,4.0
41749,U41750,24,Female,Freelancer,Android,5.7,4.9,1,6.1,0,43,5,7.5
41750,U41751,44,Female,Professional,Android,11.5,6.3,4,7.4,1,23,5,12.5
41751,U41752,46,Male,Student,Android,2.2,4.9,9,5.6,1,31,6,9.3
41752,U41753,45,Male,Business Owner,Android,6.1,0.6,3,7.6,1,44,0,6.5
41753,U41754,43,Male,Freelancer,iOS,5.2,2.9,1,8.8,1,20,2,10.6
41754,U41755,33,Male,Professional,iOS,8.5,5.9,3,8.9,0,44,0,11.3
41755,U41756,35,Other,Student,iOS,4.0,6.5,3,5.7,1,59,0,7.4
41756,U41757,26,Male,Freelancer,Android,10.1,6.5,4,4.7,0,50,3,11.6
41757,U41758,18,Other,Professional,Android,9.1,4.5,5,7.1,1,37,0,7.0
41758,U41759,52,Male,Student,Android,5.4,0.8,2,5.0,1,49,3,10.6
41759,U41760,32,Male,Student,iOS,9.4,2.9,1,6.4,0,33,0,13.7
41760,U41761,37,Other,Student,Android,1.5,0.8,8,4.3,1,32,1,3.3
41761,U41762,50,Female,Student,Android,9.5,3.7,2,8.5,1,41,0,9.4
41762,U41763,23,Female,Student,iOS,5.1,2.0,7,7.8,1,44,3,7.7
41763,U41764,29,Other,Business Owner,iOS,11.6,5.5,6,7.5,0,50,5,2.2
41764,U41765,36,Female,Business Owner,Android,7.8,3.4,7,6.2,0,26,5,13.0
41765,U41766,29,Other,Business Owner,iOS,1.1,2.5,5,6.7,1,39,6,6.6
41766,U41767,43,Male,Freelancer,Android,12.0,3.1,5,5.7,0,28,5,3.0
41767,U41768,45,Other,Student,iOS,11.9,5.1,1,7.7,1,16,3,9.5
41768,U41769,36,Female,Business Owner,Android,4.4,5.9,8,7.8,1,6,3,7.4
41769,U41770,48,Female,Student,Android,2.5,2.5,1,4.1,0,37,3,11.3
41770,U41771,35,Male,Business Owner,iOS,9.6,6.9,9,6.0,0,5,4,7.6
41771,U41772,27,Other,Freelancer,iOS,8.5,4.7,7,5.4,1,9,4,11.5
41772,U41773,44,Other,Business Owner,Android,11.4,3.5,5,4.0,0,6,5,6.0
41773,U41774,37,Female,Professional,iOS,10.3,3.2,2,5.0,1,13,5,12.1
41774,U41775,35,Other,Freelancer,iOS,7.9,5.4,2,8.2,0,46,2,4.0
41775,U41776,19,Female,Professional,iOS,5.1,5.6,3,4.2,0,15,2,10.9
41776,U41777,34,Male,Professional,iOS,7.8,7.0,3,7.1,0,33,3,11.7
41777,U41778,47,Male,Student,iOS,9.4,3.8,8,6.9,0,42,3,12.4
41778,U41779,59,Other,Business Owner,iOS,3.5,5.5,9,8.8,1,10,4,13.8
41779,U41780,53,Other,Freelancer,Android,7.4,6.9,10,5.4,1,10,4,7.8
41780,U41781,30,Other,Student,Android,7.9,5.7,4,7.8,1,33,6,12.2
41781,U41782,28,Male,Professional,iOS,5.5,4.5,2,8.4,1,38,6,3.3
41782,U41783,49,Female,Student,iOS,6.8,5.8,5,8.3,0,58,4,5.5
41783,U41784,56,Other,Student,Android,4.9,0.9,3,8.7,0,41,1,12.7
41784,U41785,45,Other,Professional,iOS,6.6,4.0,6,7.2,1,49,6,8.9
41785,U41786,44,Female,Freelancer,Android,3.4,6.2,5,6.1,0,12,0,12.7
41786,U41787,33,Other,Student,iOS,9.9,7.0,3,4.5,1,34,0,8.7
41787,U41788,46,Male,Professional,Android,9.8,3.6,2,6.0,1,14,1,12.1
41788,U41789,56,Female,Freelancer,iOS,4.4,5.7,4,5.5,1,21,4,11.5
41789,U41790,59,Other,Freelancer,Android,3.4,7.7,5,4.3,1,43,4,9.7
41790,U41791,38,Male,Professional,iOS,8.0,3.3,3,4.9,0,17,2,5.2
41791,U41792,51,Male,Business Owner,Android,11.5,1.8,6,7.2,1,35,0,11.3
41792,U41793,23,Other,Professional,iOS,8.6,7.6,10,4.4,0,41,4,7.6
41793,U41794,53,Female,Professional,iOS,2.9,6.4,5,4.4,0,10,1,2.7
41794,U41795,48,Other,Business Owner,iOS,4.8,1.6,5,6.3,0,17,5,13.9
41795,U41796,46,Male,Professional,Android,5.0,5.4,2,6.4,0,32,2,13.4
41796,U41797,37,Female,Business Owner,Android,8.2,4.9,3,7.8,1,41,6,9.9
41797,U41798,35,Female,Business Owner,iOS,12.0,6.5,8,6.4,0,37,0,6.5
41798,U41799,57,Male,Professional,Android,6.9,0.6,7,8.2,1,60,1,8.1
41799,U41800,54,Female,Freelancer,Android,10.3,6.5,7,4.2,0,26,4,5.8
41800,U41801,28,Other,Professional,Android,7.8,5.1,4,7.5,1,60,0,7.5
41801,U41802,37,Other,Student,iOS,3.9,1.0,9,4.1,0,47,4,9.2
41802,U41803,42,Male,Professional,Android,3.2,3.0,1,8.2,1,16,3,11.8
41803,U41804,51,Male,Freelancer,iOS,2.8,0.5,10,7.4,1,48,2,11.2
41804,U41805,46,Female,Freelancer,Android,8.6,4.2,2,7.8,0,43,5,8.8
41805,U41806,60,Female,Freelancer,iOS,10.1,4.3,5,6.9,0,23,6,9.6
41806,U41807,23,Male,Freelancer,Android,8.5,2.3,6,4.0,0,52,6,2.6
41807,U41808,37,Male,Professional,Android,4.2,6.3,5,6.1,1,50,5,14.0
41808,U41809,34,Female,Business Owner,iOS,3.1,3.6,8,6.4,1,54,3,12.7
41809,U41810,42,Female,Business Owner,Android,4.0,7.0,7,6.9,1,56,3,10.3
41810,U41811,57,Female,Freelancer,iOS,1.2,3.6,1,8.9,1,50,0,8.1
41811,U41812,31,Female,Freelancer,iOS,11.8,1.0,9,5.4,0,24,3,4.1
41812,U41813,54,Female,Freelancer,iOS,11.4,1.3,6,8.7,0,50,6,4.6
41813,U41814,57,Female,Professional,Android,10.4,4.8,9,9.0,0,46,6,10.1
41814,U41815,39,Male,Business Owner,Android,5.2,6.2,4,8.1,1,9,3,8.8
41815,U41816,33,Male,Student,Android,7.1,0.8,5,7.4,1,54,5,12.8
41816,U41817,23,Other,Business Owner,iOS,1.1,5.9,7,6.9,0,20,6,6.1
41817,U41818,38,Male,Freelancer,iOS,3.4,3.6,2,6.7,1,21,4,7.9
41818,U41819,39,Female,Freelancer,iOS,6.3,7.9,5,4.8,0,51,3,4.4
41819,U41820,45,Other,Freelancer,iOS,4.3,4.0,5,8.4,1,21,2,2.6
41820,U41821,43,Other,Freelancer,Android,4.9,7.0,10,4.7,0,7,6,13.1
41821,U41822,37,Other,Business Owner,iOS,4.3,1.7,4,5.4,0,55,2,3.9
41822,U41823,59,Male,Student,iOS,2.9,1.5,3,7.8,0,37,0,9.1
41823,U41824,27,Female,Student,Android,5.7,5.6,6,5.6,0,44,3,3.1
41824,U41825,30,Female,Freelancer,Android,6.8,3.1,9,7.8,1,15,4,10.5
41825,U41826,57,Male,Freelancer,Android,5.7,4.7,1,7.1,0,30,2,6.0
41826,U41827,35,Female,Freelancer,Android,1.8,6.1,7,8.2,0,25,4,11.4
41827,U41828,18,Female,Student,iOS,3.2,1.5,5,4.2,0,29,6,3.7
41828,U41829,27,Female,Student,iOS,6.7,2.2,6,8.6,1,34,5,12.8
41829,U41830,58,Other,Business Owner,Android,1.4,3.0,5,8.0,1,35,1,7.2
41830,U41831,42,Male,Student,iOS,10.2,4.5,5,6.9,1,36,5,5.4
41831,U41832,55,Other,Student,iOS,3.1,1.3,10,6.9,0,5,1,8.5
41832,U41833,18,Other,Student,Android,7.7,4.1,3,4.2,1,34,1,10.0
41833,U41834,53,Other,Professional,iOS,9.2,2.2,9,6.4,0,47,2,5.1
41834,U41835,54,Female,Professional,iOS,5.2,7.3,1,8.9,1,35,5,9.5
41835,U41836,42,Other,Freelancer,Android,7.0,5.2,6,7.9,1,50,6,7.7
41836,U41837,35,Male,Freelancer,Android,9.3,2.1,3,8.8,1,10,5,2.4
41837,U41838,55,Male,Business Owner,iOS,1.5,7.1,1,6.2,0,26,0,12.1
41838,U41839,42,Male,Business Owner,Android,4.1,1.7,5,4.2,0,59,1,5.4
41839,U41840,42,Male,Freelancer,iOS,1.5,7.6,2,4.1,1,55,6,13.5
41840,U41841,44,Male,Business Owner,Android,10.1,5.3,9,8.6,0,46,4,11.6
41841,U41842,60,Male,Student,iOS,1.7,5.6,3,4.0,1,48,5,7.2
41842,U41843,51,Other,Professional,Android,10.6,0.9,3,7.7,1,38,1,2.2
41843,U41844,22,Male,Professional,Android,7.5,6.6,5,7.9,0,22,3,3.9
41844,U41845,25,Other,Business Owner,Android,10.2,7.6,7,5.1,0,5,4,9.8
41845,U41846,60,Other,Business Owner,iOS,2.4,1.5,3,4.8,1,57,1,6.2
41846,U41847,52,Male,Student,Android,5.4,2.3,1,8.6,0,56,6,10.4
41847,U41848,29,Other,Freelancer,Android,4.0,3.0,10,8.1,1,18,0,9.7
41848,U41849,26,Other,Business Owner,Android,4.5,4.7,4,4.6,1,12,5,7.7
41849,U41850,54,Female,Freelancer,iOS,9.1,3.5,3,8.9,1,22,1,2.4
41850,U41851,27,Other,Freelancer,iOS,2.9,5.4,1,7.7,0,56,6,13.6
41851,U41852,33,Male,Professional,iOS,10.8,3.9,4,5.6,1,44,6,6.9
41852,U41853,60,Other,Business Owner,Android,9.2,5.8,8,5.1,0,23,4,3.5
41853,U41854,59,Female,Business Owner,iOS,7.7,0.5,4,6.6,0,36,5,5.4
41854,U41855,58,Female,Professional,iOS,8.4,1.6,2,7.0,1,28,1,2.9
41855,U41856,59,Female,Freelancer,Android,1.1,2.5,2,7.5,1,42,3,10.2
41856,U41857,26,Female,Freelancer,iOS,5.8,7.3,2,8.3,1,55,1,13.8
41857,U41858,35,Other,Professional,Android,8.0,3.9,6,8.6,1,16,5,7.1
41858,U41859,42,Female,Freelancer,Android,5.5,0.9,4,5.1,1,34,5,12.2
41859,U41860,53,Female,Student,Android,6.7,6.1,2,4.2,0,34,0,7.4
41860,U41861,49,Female,Business Owner,iOS,6.3,3.2,4,4.7,1,55,5,7.2
41861,U41862,26,Male,Freelancer,iOS,11.4,6.2,5,8.7,0,59,1,8.4
41862,U41863,29,Other,Professional,iOS,1.7,5.9,7,7.7,0,8,5,4.9
41863,U41864,21,Other,Student,iOS,1.5,6.3,2,6.7,0,22,3,13.9
41864,U41865,32,Other,Business Owner,Android,10.0,5.1,4,8.9,0,55,5,7.1
41865,U41866,47,Other,Business Owner,Android,9.0,5.0,3,5.3,0,60,6,13.9
41866,U41867,31,Female,Professional,Android,2.2,3.5,3,5.7,0,34,1,13.0
41867,U41868,32,Male,Freelancer,Android,2.2,3.2,7,5.6,0,26,0,2.7
41868,U41869,49,Male,Freelancer,iOS,11.9,2.3,10,5.4,1,12,6,5.5
41869,U41870,53,Female,Student,iOS,5.1,4.5,10,5.1,1,52,1,8.5
41870,U41871,35,Male,Professional,Android,6.9,5.1,4,6.9,1,53,4,7.7
41871,U41872,21,Male,Student,iOS,11.9,1.0,4,4.7,0,33,1,3.8
41872,U41873,42,Other,Professional,iOS,5.2,1.1,1,7.2,1,48,5,2.9
41873,U41874,22,Male,Freelancer,iOS,7.6,4.6,4,7.5,1,17,2,6.0
41874,U41875,31,Male,Business Owner,Android,6.9,4.7,8,7.4,1,40,0,5.3
41875,U41876,50,Female,Professional,Android,11.8,2.3,5,7.3,0,58,4,3.8
41876,U41877,44,Male,Business Owner,Android,5.3,7.7,5,8.1,0,21,0,10.4
41877,U41878,49,Other,Student,Android,9.5,3.7,6,8.7,0,60,2,13.3
41878,U41879,37,Male,Professional,iOS,5.3,3.2,10,4.6,0,43,6,7.1
41879,U41880,51,Other,Freelancer,iOS,6.7,6.9,6,6.9,1,53,4,13.1
41880,U41881,38,Other,Professional,iOS,2.8,3.4,7,6.7,1,32,4,11.2
41881,U41882,49,Female,Freelancer,iOS,10.6,1.5,8,6.3,0,23,6,7.9
41882,U41883,50,Other,Freelancer,Android,9.7,3.6,2,6.1,0,54,0,11.4
41883,U41884,33,Male,Student,iOS,3.2,6.2,9,6.8,0,27,5,12.1
41884,U41885,21,Other,Business Owner,iOS,2.7,5.1,1,8.2,1,29,5,6.5
41885,U41886,34,Female,Professional,iOS,8.4,6.2,9,6.6,0,53,6,7.6
41886,U41887,39,Male,Business Owner,iOS,11.2,3.6,6,5.4,1,32,4,13.4
41887,U41888,38,Other,Freelancer,iOS,2.4,5.9,5,6.7,1,5,0,11.6
41888,U41889,55,Other,Business Owner,iOS,2.9,1.0,4,4.5,1,15,6,6.5
41889,U41890,42,Female,Freelancer,iOS,8.1,6.4,9,6.8,1,19,4,13.2
41890,U41891,38,Female,Freelancer,iOS,4.8,6.9,10,6.5,1,41,5,3.0
41891,U41892,46,Male,Professional,iOS,8.3,6.7,3,8.3,0,7,4,13.7
41892,U41893,60,Male,Professional,iOS,2.0,5.1,9,7.1,1,29,1,11.1
41893,U41894,43,Other,Student,iOS,2.0,1.6,3,8.7,1,49,0,6.0
41894,U41895,59,Female,Student,iOS,3.5,3.8,9,6.4,0,47,4,11.4
41895,U41896,60,Male,Freelancer,iOS,9.1,5.5,1,5.0,1,28,0,3.9
41896,U41897,41,Other,Student,Android,2.3,4.7,6,7.9,0,41,6,8.1
41897,U41898,47,Female,Business Owner,Android,6.3,5.4,6,7.2,0,46,3,3.2
41898,U41899,50,Male,Professional,Android,1.7,4.9,1,6.7,0,44,0,6.5
41899,U41900,42,Male,Business Owner,Android,11.7,1.0,1,7.0,1,23,3,7.4
41900,U41901,53,Male,Student,Android,1.2,7.8,4,5.3,0,7,2,3.6
41901,U41902,18,Male,Business Owner,Android,9.4,2.2,8,8.8,1,14,5,9.8
41902,U41903,21,Female,Professional,iOS,2.0,2.2,3,6.6,1,29,0,11.8
